;business_id;cool;date;funny;review_id;stars;text;useful;user_id
1046619;BLXnpL5F09K453qK3x-aew;0;2014-11-19;0;XVq0DXAa4s_p_As4Os7HzQ;2;"For the price you pay, ok food....

BUT! I was expecting Buldak as in Korean Buldak spicy level... I was wrong... This thing taste nothing like Buldak you will eat in Korea... NOT AT ALL SPICY

Aside that, rating the taste itself? taste alright,.. Not bad, but not good either.

Ok place for an Ok meal";0;ngRouVIIzjBDsRC9F68vKA
1877159;q8c2ltf1Fw4LO1QEFyvebg;0;2015-09-06;0;jar2R2Wb4g7Y7krYi_tTLQ;5;Great car wash! I go there every day (not kidding) because I have their unlimited car wash plan. We pay monthly for their top-level car wash. The service is always friendly and quick, but the car wash is what keeps us coming back. The car wash gets us in and out in under 5 minutes, complete with dash wipes and air fresheners. So far, we like the red air freshener (can't remember the name) and the Pina Colada the best. They rotate them every week or so, so it's hit or miss.;0;G7eLwwOnvvB33WdHMDOfXw
1361011;5zk3LxFzijmY2JipVZ7Xdg;0;2016-02-28;0;COKkdSuZw76aCnLRJYia3A;3;I've been here twice and the food is ok. It's not real Chinese food. It's pretty Americanized, but I guess you'd never unless you've been to China or eat at a Chinatown in a Metropolis. The people who work here are really nice though. So many other Chinese places to try though, twice is enough for me.;0;np_PA4ejejVhk4klYvnMDA
5062140;3oajqiPFhYQJsHHiVCchEQ;0;2018-02-11;0;CN5CDhDMVPimKELyGwrw9A;1;Came for a late dinner with my girlfriend around 10pm. We came because we knew it was all you can eat and we were starving! We starting ordering nigiri and we were at about 6 different types but they only come 2 per order so it would have only been 12 pieces shared between the both of us and the server told us to stop ordering because it would be way too much to eat. So we just kind of looked at her and said okay. We got the order and finished it quick because it was little and we were hungry. So my girlfriend ordered an udon and the waitress said that it came with a lot of noodles so we shouldnt order anything else.  Last time I checked it was ALL YOU CAN EAT. We can eat a lot and we were starving. And worse the little bit of food we were allowed to order didnt even taste good. It was mediocre at best. There are many other AYCE sushi places around and I'll definitely be going to those instead now and I recommend you do as well.;0;wjAXR9XBEfCPLmCcNWfG4Q
820969;c52uINsCUV6tjtZFAxXEbg;0;2008-10-25;0;lHGsmHodKdr9vG0wzFd1_Q;5;"My Massage Therapist Soul Mate works here!  AMAZING pressure on the deep tissue massages, absolutely no pain, no knots left when you are done.  You walk out without any tension left in your body.  Beware: this makes it hard to walk!

A great place to lounge and escape from the world.";2;FUL6djEVxp0IqoVW2iTHNw
2395968;st7ehgk5h-TW7D_-aOGcng;0;2016-03-26;0;9XiCZ-xzoXBfGoU2DX9iIw;1;such a bad place!! I came to this place a couple of days ago, and the selection of colors is very poor, the store is super super dirty, and everything they use is just broken or old. then they did so many coats of nail polish without letting it dry that it smeared all over as soon as I got in the car. what a waste of money!!!;0;9vPfxNDAElhriTZ8Ds_ioQ
165000;_klft3DLD6_GFKQoEN_HKg;0;2015-04-10;0;7i8MI3tFd-oviU9EzopMGQ;5;"Michael showed up right on time and did a great job replacing both the springs in the roll-up garage door after one had broken. He even made some adjustments to the chain tension and now it works much better than before. Finished in probably 30 minutes and even offered to program my outside touch pad since we never got any codes when we purchased the house.
I'd call them again without question. Not to mention they were $100 cheaper than some of the other quotes I called about. Good service and friendly.";0;PU-0JIvGCOddYW0pzAPpMw
4158113;hCeDhb2p5L7Nkvgn7WeRCw;0;2015-04-01;0;qi7gyLKq-8dd1UBzZXnXMw;3;The place has a new owner. Its a grocerie store now. Really just a place to get food picked up, to go. Food isn't bad if you like it traditionally middle eastern.;0;ssUr8Ar5o3lzFvYPmcZnZA
1416548;HsEStDB_LB6x0LuXQ6LP4A;1;2018-01-21;0;WzCU9VEuZvmwCsn5WguBgg;5;We love coming here! The food is consistently good, prices are reasonable and the service is friendly. Oh yeah...and did I mention the bread? It comes hot and fresh from the oven ... YUM!;0;ej5PNU4scU_jbLCXf6ve6A
4461568;KGS8NdjkMzrS_BoBTo5nBA;0;2017-03-21;0;4cDrUopAnbdSWwHTRqiDpw;4;Went in on a Sunday around 3pm. It was pretty busy and they only seemed to have one waiter for the entire area. He tried his best to keep up with everyone, but they could use some more staff for how busy they were. I'm only giving it four stars for that and how long we had to wait for service throughout the meal. The food itself was amazing. My normally picky 12 year old had the angry ramen and loved it. I had a combination plate with spicy tuna rolls and teriyaki chicken and rice. It was presented well and loved every bite. We will be back again.;0;QbDJB-4XAxn3BGwi6Rrzjw
3381736;czJKX4DmZR_1JeRmPcnmbQ;1;2015-05-31;0;6lpK3utkA9ByQiiSkNbfjg;5;"AMAZING!!! I love the tacos here! They are the best that I've had in Pittsburgh! They have a grill outside with different types of meat selection and flavors such as chicken, beef and pork. My favorite is the beef (res). Each taco is $2.50. You can make a meal out of it with two or three tacos. I like going to Chipotle but this place has way better tacos and for a cheaper price. There is just no comparison. After getting your tacos, there is a salsa bar which you can pick what you want to put in your tacos. 

There is also a little Hispanic grocery store. They have a variety of meat and veggies. I like buying the pre-mixed meats which you can just throw it in a frying pan and cook it very easily.

I highly recommend getting the tacos from this place! Only down side is that there is no place to sit and enjoy.";1;gmCK2ARSx22S_4_RQF9Jwg
4606977;d1pB6SLzLb-4lFq8y5tEnQ;0;2013-04-12;0;4sCCpnHir7hGMTsgk3qHHA;4;"Had the seafood tofu soup, plain (not spicy), and it was perfect for that cold winter day. I didn't realize that the soup came with side dishes, which made this place a good bargain. I ended up trying the pork tofu soup a few weeks later, which wasn't as good as the seafood. Heck, don't even bother with the pork. The free tea that was served, I don't know what it was, was also excellent.

The service was generally non-existent after you get your food, and I experienced this twice. Once the food comes out, the server doesn't bother to check up on you, refill the water/tea, or give you the check. Hence, minus one star.

Ditch the hand-drawn noodles. Huge serving, but it was bland and not anything special. It's all about the tofu soup!";0;FSpUgCCiSqS7_q_-VeG7-A
5200447;kzdbkojvhf49MGyheAncOw;0;2015-02-21;0;1TtVMEVf1HHV3x06oX5MvQ;2;Very very disappointed by how this place accompanied us. I chose to visit because of the illusion exhibits and especially the tarot readings. Well after waiting outside in the bitter cold for 30 minutes and then walking around, buying drinks and seeing other exhibits we decided to get our cards read. The line was very very long and it was 7 o'clock so we had two hours which seems more than enough time. Unfortunately after waiting in line until 9 o'clock, two hours, we were 5 people from being at the front, the facility tells us they are closed and we must leave. A young girl who was great said she would grab a manager for us and was so nice. After, an older gentlemen came over saying sorry you're out of luck you must leave. Telling us he was a manager but had no authority. After spending all this time on my birthday and buying drinks and waiting in line, the only good thing was we finally talked to some who was in charge and they did refund us our money... So with that said I'm not sure I would be back. Very disappointing to say the least.;0;MuJALRXxFtribqmuA3wu9Q
3083846;umXvdus9LbC6oxtLdXelFQ;0;2015-08-21;0;L-1HHnSrOAjKpfgM9Q_MWA;5;"What a pleasant delight.  Had I not dined at Kabuto, I would not have tried Sweets Raku (although I've been to their savory establishment). I did not expect to find an amazing innovative concept to dessert.  The meal at Kabuto was already superb, and the dining experience skyrocketed to stellar. 

We arrived around 9pm and was seated at the counter.  Handed a menu of the desert offerings for the evening.  You have the option of ordering prix fixe along with a wine pairing or ala carte.  We opted for the 3 course prix fixe and wine pairing.  

The unexpected surprise - the dessert menu was edible.  After placing your order you can munch on the menu literally, while watching your dessert be made (open kitchen).  Great, fun, well decorated, solid desserts.";0;wckSgfyJWLy-wO3dRoH2PA
1858457;sa1ZAswk7kEQfg9Mb6iQwQ;0;2017-01-24;0;h_US5COM9dbLlizMgadkag;5;Nothing is better than a Friday date night at L'Unita.  My boyfriend and I have been a number of times and have never left feeling less than thrilled with our time spent there.  Great meals, great ambiance, great staff - seriously one of the best Toronto has on offer.;0;93IVcyt3C6MjvMWmKiuoBg
4132658;ujHiaprwCQ5ewziu0Vi9rw;0;2007-02-23;0;Om5zOhKxx_GGavyGujgTbg;4;We play pool in Vegas every year.  It's been an annual tradition now that we stop at the Bellagio Buffet every time!  I just can't get enough of their yummy Sea Bass!  They also have a big selection of other sea foods, sushi, and of course a variety of meat as well.  Expensive for a buffet ($35 dinner) but worth it.  I think you can get the same food cheaper if you go earlier before they start their dinner.;0;r0652dmNw5YthTZfMsZW_w
1431036;SMPbvZLSMMb7KU76YNYMGg;0;2016-03-12;0;LW6_Fc1oivTD2DPOEp2MuA;4;Great hotel! Very business like & up scale people here. Hotel rooms were very clean. Buffet was wonderful. Great variety!! Over all, I'd stay here again.;0;s8a2yETkESdeicN4qZk3XQ
362723;ER7lT5gKBN-WpNkSIChQAQ;0;2014-10-06;0;LfkphKtyJqFoSPvjBv71zw;3;Reservations went well. Check in was smooth. At first glance the car looked great until we left the building and looked at the back seat.  There was rubbish on the chair and water bottles in the doorway.  Ugh! They obviously did not clean the car from their last customer!! Look before leaving the lot!!;0;-_cMpft0LEuX--ofIQsrjQ
4585904;UeXkEMu-5nTmZGrgoqFdFQ;0;2017-06-29;0;ycPtcaxNBOTgFr8F25rf1w;5;"Able to experience Montreal's flavor here
Chicken Parmigiana with pasta and lots of cheese
Came from US for summer excursion, felt welcome here";0;MbC5JiNhWyQTZw6OSvmlWQ
184926;xw6G0T2VQZAtta6RcZoAOQ;0;2017-05-05;0;B3pSU1tSX4RJrI43DaIcRQ;1;Forget the line to get your food just look at the cleanliness. If the dining area turns you off walk up to the counter and see the kitchen. We used to go here at least once a week. Been back a few times thinking it would get better but it has not. Very disappointing.;0;2AGJW5J_Jx1FRKnIIpAO7g
4709260;6VePv7drDpoG20ytyBFh7w;0;2016-01-07;0;gSpMd3vb1qgX7ymeajRDWg;5;I LOVE this place!  The food is excellent, fast service and the staff is very friendly!  Reminds me of back East (NY/MA area) where I grew up!  Keep up the good work!;0;h6lZnlXq3j1fl5TrnYo0qg
